686","Americas:",227,"Families","196,489","+/-5,441","23,090","+/-2,045"
"686","Americas:",228,"Median family income (dollars)","62,471","+/-1,977","43,276","+/-2,915"
"686","Americas:",229,"Married-couple family","77.0","+/-1.6","69.9","+/-5.8"
"686","Americas:",230,"Median income (dollars)","72,012","+/-1,566","49,414","+/-4,073"
"686","Americas:",231,"Male householder, no spouse present, family","7.8","+/-1.0","14.0","+/-4.3"
"686","Americas:",232,"Median income (dollars)","41,590","+/-8,632","31,848","+
