76 ","17,100 ","17,267 ","17,378 ","17,588 ","17,532 ","17,633 "
Boone,Illinois,"30,806 ","30,981 ","31,810 ","32,901 ","33,933 ","35,268 ","36,651 ","37,956 ","38,853 ","39,864 ","40,844 ","41,786 "
Brown,Illinois,"5,836 ","5,851 ","6,171 ","6,225 ","6,155 ","6,347 ","6,401 ","6,765 ","6,815 ","6,922 ","6,948 ","6,950 "
Bureau,Illinois,"35,688 ","35,690 ","35,723 ","35,762 ","36,036 ","36,043 ","36,023 ","35,814 ","35,884 ","35,621 ","35,527 ","35,503 "
Calhoun,Illinois,"5,322 ","5,340 ","5,311 ","5,243 ",
