","2,927"
"B05003I",6.000,"Naturalized U.S. citizen","198","+/-245","0","443"
"B05003I",7.000,"Not a U.S. citizen","1,930","+/-731","1,199","2,661"
"B05003I",8.000,"18 years and over:","59,226","*****","*****","*****"
"B05003I",9.000,"Native","20,303","+/-2,658","17,645","22,961"
"B05003I",10.000,"Foreign born:","38,923","+/-2,657","36,266","41,580"
"B05003I",11.000,"Naturalized U.S. citizen","13,855","+/-2,434","11,421","16,289"
"B05003I",12.000,"Not a U.S. citizen","25,068","+/-2,732","22,336","27,800"
"B
