     "",            "",            "",            "",            "",            "",            "",            "",
  "29",         -1105,          -936,         -1171,         -1811,         -3528,         -2557,         -1711,         -2467,
  "30",         -1105,          -936,         -1171,         -1811,         -3528,         -2557,         -1711,         -2467,
  "31",          -479,          -314,          -354,          -599,         -1850,          -108,     "/24/780",            35,
  "32",   
