     103,252","  19.4%","        93,426","  17.4%","- 2.0%","+/-2.0%","no"
"        3","      59","$75,000 to $99,999","        55,441","  10.4%","        59,965","  11.2%","   0.8%","+/-1.7%","no"
"        3","      60","$100,000 to $149,999","        38,247","   7.2%","        45,796","   8.5%","   1.3%","+/-1.5%","no"
"        3","      61","$150,000 to $199,999","        10,838","   2.0%","        11,820","   2.2%","   0.2%","+/-0.7%","no"
"        3","      62","$200,000 or more","        11,413","
