 to $14,999","6,630","+/-1,301","5,329","7,931"
"C19001",4.000,"$15,000 to $24,999","15,023","+/-2,183","12,840","17,206"
"C19001",5.000,"$25,000 to $34,999","17,678","+/-2,225","15,453","19,903"
"C19001",6.000,"$35,000 to $49,999","22,501","+/-2,433","20,068","24,934"
"C19001",7.000,"$50,000 to $74,999","44,496","+/-3,093","41,403","47,589"
"C19001",8.000,"$75,000 to $99,999","33,873","+/-2,507","31,366","36,380"
"C19001",9.000,"$100,000 to $149,999","45,964","+/-3,220","42,744","49,184"
"C19001",10.000,"$
