9 ","3,889 "
73,"1,013,178 ","428,927 ","584,251 ","932,332 ","392,249 ","540,083 ","73,611 ","33,032 ","40,579 ","7,235 ","3,646 ","3,589 "
74,"978,334 ","407,575 ","570,759 ","900,116 ","372,552 ","527,564 ","71,361 ","31,708 ","39,653 ","6,857 ","3,315 ","3,542 "
75,"919,310 ","380,169 ","539,141 ","847,198 ","348,285 ","498,913 ","65,744 ","28,903 ","36,841 ","6,368 ","2,981 ","3,387 "
76,"839,268 ","345,547 ","493,721 ","777,970 ","318,824 ","459,146 ","55,899 ","24,229 ","31,670 ","5,399 ","2,494 ","2
