ra ,7594 ,24.17 ,183559 ,1604.02 ,TON ,294432000
2007 ,237199 ,BERRIES STRAWBERRIES FRESH MARKET ,991 ,Sum of Others ,98 ,8.68 ,851 ,707.40 ,TONS ,602000
2007 ,237199 ,BERRIES STRAWBERRIES FRESH MARKET , 999, State Totals,23245 ,31.07 ,722107 ,1684.77 ,    ,1216581400
2007 ,237299 ,BERRIES STRAWBERRIES PROCESSING ,53 ,Monterey ,  ,  ,24000 ,515.92 ,TONS ,12382000
2007 ,237299 ,BERRIES STRAWBERRIES PROCESSING ,73 ,San Diego ,  ,  ,12514 ,509.98 ,TON ,6381900
2007 ,237299 ,BERRIES STRAWBERRIES PROCESSING
