","+/-0.3%","no"
"        1","      20","62 years and over","  765,169","  15.2%","       802,824","  15.0%","- 0.2%","+/-0.2%","no"
"        1","      21","65 years and over","  641,766","  12.8%","       671,510","  12.6%","- 0.2%","+/-0.2%","no"
"        1","      22","     Male","  283,823","  44.2%","       302,014","  45.0%","   0.8%","+/-0.2%","yes"
"        1","      23","     Female","  357,943","  55.8%","       369,496","  55.0%","- 0.8%","+/-0.7%","yes"
"        1","      24"," "," "," "," 
