     "",            "",            "",
   "1",        -21357,        -24696,          -148,        -69254,         52999,         -4954,        -27795,        -72765,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
   "2",        -15091,        -20958,         -9115,        -52766,         51730,         -4940,        -17842,        -54386,
    "",            "",            "",            "",            "",            "",   
