,"6.4","+/-0.1"
"DP05",5.0,"5 to 9 years","327,284","+/-6,976","6.0","+/-0.1"
"DP05",6.0,"10 to 14 years","332,113","+/-6,994","6.1","+/-0.1"
"DP05",7.0,"15 to 19 years","356,946","+/-761","6.6","+/-0.1"
"DP05",8.0,"20 to 24 years","333,594","+/-688","6.2","+/-0.1"
"DP05",9.0,"25 to 34 years","626,402","+/-561","11.6","+/-0.1"
"DP05",10.0,"35 to 44 years","818,575","+/-929","15.1","+/-0.1"
"DP05",11.0,"45 to 54 years","793,429","+/-912","14.7","+/-0.1"
"DP05",12.0,"55 to 59 years","329,683","+/-6,830","6.1"
