occupied","21.3%","0.8","21.4%","0.8",
"DP04",46.3,,,,,,
"DP04",47.0,"Average household size of owner-occupied unit","2.95","**","2.96","**",
"DP04",48.0,"Average household size of renter-occupied unit","2.15","**","2.24","**",
"DP04",48.3,,,,,,
"DP04",48.5,"YEAR HOUSEHOLDER MOVED INTO UNIT",,,,,
"DP04",49.0,"Occupied housing units","237,501","1,730","239,592","1,396",
"DP04",50.0,"Moved in 2005 or later","21.0%","0.8","13.4%","0.7","*"
"DP04",51.0,"Moved in 2000 to 2004","25.1%","0.7","30.4%","0.9","*"
"DP
