",49.0,"Guamanian or Chamorro","N","N","N","N","N"
"DP05",50.0,"Samoan","N","N","N","N","N"
"DP05",51.0,"Other Pacific Islander","N","N","N","N","N"
"DP05",52.0,"Some other race","1.9%","0.7","1.5%","0.9",
"DP05",53.0,"Two or more races","1.3%","0.5","1.8%","0.5",
"DP05",54.0,"White and Black or African American","N","N","48.9%","15.3","N"
"DP05",55.0,"White and American Indian and Alaska Native","N","N","0.0%","5.9","N"
"DP05",56.0,"White and Asian","N","N","29.3%","13.0","N"
"DP05",57.0,"Black or African 
