,7,1300,1257,-3,1617,39,1656,5,1424,1701,157,214,0,157,0,0,0
Mesa,7/27,200,7117,MHT,"Manchester, NH",IAD,"Washington, DC",7,1223,1338,75,1658,74,1812,6,1405,1818,253,418,0,253,0,0,0
American,7/23,199,1415,PHL,"Philadelphia, PA",DFW,"Dallas/Ft.Worth, TX",3,1545,1540,-5,1859,186,2105,8,1815,2113,178,1302,0,178,0,0,0
American,7/23,199,1787,JFK,"New York, NY",TPA,"Tampa, FL",3,1540,1543,3,1902,140,2122,4,1835,2126,171,1005,0,171,0,0,0
JetBlue,7/27,199,509,EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL",7,1335,13
