","c"
"DP05",67.0,"Mexican","11.7%","0.4","N","N","N"
"DP05",68.0,"Puerto Rican","0.3%","0.2","N","N","N"
"DP05",69.0,"Cuban","0.2%","0.1","N","N","N"
"DP05",70.0,"Other Hispanic or Latino","1.9%","0.5","N","N","N"
"DP05",71.0,"Not Hispanic or Latino","86.0%","*****","N","N","N"
"DP05",72.0,"White alone","80.5%","0.1","81.2%","0.1","*"
"DP05",73.0,"Black or African American alone","0.7%","0.2","0.8%","0.1",
"DP05",74.0,"American Indian and Alaska Native alone","1.1%","0.2","1.3%","0.3",
"DP05",75.0,"Asian a
