-0.8","72.4","+/-0.9"
"450","Not Hispanic or Latino",217,"Mean earnings (dollars)","58,111","+/-1,387","62,868","+/-1,973"
"450","Not Hispanic or Latino",218,"With Social Security income","31.0","+/-0.7","35.0","+/-0.9"
"450","Not Hispanic or Latino",219,"Mean Social Security income (dollars)","14,955","+/-321","15,383","+/-363"
"450","Not Hispanic or Latino",220,"With Supplemental Security Income","3.4","+/-0.4","3.3","+/-0.5"
"450","Not Hispanic or Latino",221,"Mean Supplemental Security Income (dollars)"
