957,4,22,1957-04-22,23:04:00,3,OK,40,37,0,0,0,1,0,35.98,-96.6,0,0,0.1,10,1,1,1,37,0,0,0
225,1957,4,22,1957-04-22,23:30:00,3,OK,40,38,0,0,0,1,0,35.95,-95.88,0,0,0.1,10,1,1,1,143,0,0,0
226,1957,4,22,1957-04-22,23:40:00,3,OK,40,39,1,0,0,0,0,34.1,-97.1,0,0,0.1,10,1,1,1,19,0,0,0
227,1957,4,23,1957-04-23,01:05:00,3,OK,40,40,1,0,0,3,0,35.52,-95.12,35.62,-94.8,19.1,10,1,1,1,135,0,0,0
228,1957,4,23,1957-04-23,04:00:00,3,AR,5,10,1,0,0,2,0,35.3,-93.13,0,0,0.3,100,1,1,1,115,0,0,0
229,1957,4,24,1957-04-24,12:00:00,3,IN,
