 CARSON. (JAN)
1940,UNK,2 ESE STATESVILLE,IREDELL,NC,35.78,-80.85,COUNTY REPORTS SEVERAL TREES DOWN FROM WIND. (GSP)
1940,64,KING,STOKES,NC,36.28,-80.36,PORCH FURNITURE BLOWN OFF DECK (RNK)
1945,UNK,MOUNT PLEASANT,ISABELLA,MI,43.61,-84.75,NUMEROUS TREES DOWN AND POWER LINES. (GRR)
1950,UNK,LANCASTER,LANCASTER,PA,40.04,-76.3,TREES DOWN IN CITY OF LANCASTER AND VARIOUS POINTS ACROSS THE COUNTY (CTP)
1950,UNK,3 WNW EAST JORDAN,CHARLEVOIX,MI,45.17,-85.19,8 TO 10 INCH DIAMETER TREE DOWN. (APX)
1951,UNK,10 SW CLA
