   "",            "",            "",            "",            "",            "",
   "6",          1983,          2150,          2248,          2092,          2501,          2672,          2624,          2707,
   "7",        "(23)",        "(23)",        "(23)",        "(23)",        "(23)",        "(23)",        "(23)",           461,
   "8",           475,           516,           546,           619,           651,           779,           778,           764,
    "",            "",            "",     
