4",119.0,"25.0 to 29.9 percent","315","+/-282","0.9","+/-0.8"
"DP04",120.0,"30.0 to 34.9 percent","587","+/-434","1.7","+/-1.2"
"DP04",121.0,"35.0 percent or more","1,001","+/-546","2.9","+/-1.6"
"DP04",122.0,"Not computed","0","+/-303","100","(X)"
"DP04",122.3,,,,,
"DP04",122.5,"GROSS RENT",,,,
"DP04",123.0,"Renter-occupied units","N","N","100","(X)"
"DP04",124.0,"Less than $200","N","N","N","N"
"DP04",125.0,"$200 to $299","N","N","N","N"
"DP04",126.0,"$300 to $499","N","N","N","N"
"DP04",127.0,"$500 to $7
