,905 "
77,"787,600 ","320,291 ","467,309 ","729,895 ","295,093 ","434,802 ","52,730 ","22,899 ","29,831 ","4,975 ","2,299 ","2,676 "
78,"699,225 ","281,045 ","418,180 ","648,897 ","259,388 ","389,509 ","46,105 ","19,766 ","26,339 ","4,223 ","1,891 ","2,332 "
79,"625,561 ","245,642 ","379,919 ","581,085 ","226,967 ","354,118 ","40,431 ","16,717 ","23,714 ","4,045 ","1,958 ","2,087 "
80,"605,554 ","235,718 ","369,836 ","559,361 ","215,733 ","343,628 ","40,225 ","16,485 ","23,740 ","5,968 ","3,500 ","2,468 "
8
