0.8",
"DP02",112.0,"Speak English less than ""very well""","4.5%","0.7","3.9%","0.4",
"DP02",113.0,"Spanish","9.1%","0.7","8.9%","0.7",
"DP02",114.0,"Speak English less than ""very well""","4.1%","0.7","3.3%","0.4",
"DP02",115.0,"Other Indo-European languages","1.0%","0.3","1.5%","0.4",
"DP02",116.0,"Speak English less than ""very well""","0.1%","0.1","0.3%","0.2",
"DP02",117.0,"Asian and Pacific Islander languages","0.6%","0.2","0.9%","0.3",
"DP02",118.0,"Speak English less than ""very well""","0.2%","0.1"
