,5,25,1955-05-25,19:00:00,3,OK,40,29,1,0,0,3,0,35.87,-97.9,0,0,0.1,10,1,1,1,73,0,0,0
222,1955,5,25,1955-05-25,19:40:00,3,KS,20,11,1,1,0,3,0,38.8,-99.42,0,0,0.1,10,1,1,1,51,0,0,0
223,1955,5,25,1955-05-25,20:30:00,3,OK,40,30,2,1,0,4,0,36.02,-99.3,36.07,-99.23,5.1,300,1,1,1,43,0,0,0
224,1955,5,25,1955-05-25,21:00:00,3,OK,40,31,3,1,0,4,0,36.7,-97.62,36.85,-97.47,13.3,440,1,1,1,53,0,0,0
225,1955,5,25,1955-05-25,21:00:00,3,OK,40,32,2,0,0,5,0,36.7,-97.3,36.73,-97.27,2.7,500,1,1,1,71,0,0,0
226,1955,5,25,1955-05-25,
