T ,991 ,Sum of Others ,  ,  ,  ,  ,  ,2626900
2007 ,867435 ,FLOWERS IRISES CUT , 999, State Totals,0 ,  ,0 ,  ,    ,3648900
2007 ,867559 ,FLOWERS ORCHIDS CUT ALL ,991 ,Sum of Others ,  ,  ,  ,  ,  ,3889900
2007 ,867559 ,FLOWERS ORCHIDS CUT ALL , 999, State Totals,0 ,  ,0 ,  ,    ,3889900
2007 ,866605 ,FLOWERS POINSETTIA POTTED ,53 ,Monterey ,  ,  ,  ,  ,  ,14046000
2007 ,866605 ,FLOWERS POINSETTIA POTTED ,73 ,San Diego ,  ,  ,  ,  ,  ,38794400
2007 ,866605 ,FLOWERS POINSETTIA POTTED ,83 ,Santa Barbara
