2","113","         5,096","         3,024","         7,168"
"50000US4201","2","114","         1,530","           322","         2,738"
"50000US4201","2","115","         1,450","           178","         2,722"
"50000US4201","2","116","           694","             0","         1,557"
"50000US4201","2","117","        15,451","         5,989","        24,913"
"50000US4201","2","118","         1,152","             0","         2,439"
"50000US4201","2","119","             0","             0","           5
