:","233,813","+/-3,599","230,214","237,412"
"C15002B",8.000,"Less than high school diploma","37,326","+/-3,005","34,321","40,331"
"C15002B",9.000,"High school graduate (includes equivalency)","76,189","+/-3,884","72,305","80,073"
"C15002B",10.000,"Some college or associate's degree","66,665","+/-3,835","62,830","70,500"
"C15002B",11.000,"Bachelor's degree or higher","53,633","+/-3,215","50,418","56,848"
"C15002C",.,"SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER (AMERICAN INDIAN AND ALAS
