43,2,8.3,2,0.225,2,3.026861,2,3,2,334.4,2,2029.8,2,2331.8,-9,9,-9,9
gasexII,HRP,4,1,7,4107,28,2,2001,2330,59.9792,-2.297,-131.455,9.43,27.034,27.2918,35.152,35.1466,2,204.434,2,8.3,2,0.216,2,3.046383,2,3.1,2,338.1,2,2030.3,2,2329.7,-9,9,-9,9
gasexII,HRP,4,1,8,4108,28,2,2001,2330,59.9792,-2.297,-131.455,8.3,27.103,27.3484,35.153,35.1468,2,204.0472,2,8.3,2,0.227,2,3.046381,2,3.1,2,337,2,2029.7,2,2329.8,-9,9,-9,9
gasexII,HRP,4,1,9,4109,28,2,2001,2330,59.9792,-2.297,-131.455,7.37,27.166,27.4437,35.152,35.1541,2
