Under 5 years","7.9%","0.3","8.0%","0.1",
"DP05",5.0,"5 to 9 years","6.7%","0.3","6.5%","0.3",
"DP05",6.0,"10 to 14 years","6.7%","0.3","6.9%","0.3",
"DP05",7.0,"15 to 19 years","6.9%","0.2","6.9%","0.1",
"DP05",8.0,"20 to 24 years","6.4%","0.3","6.5%","0.2",
"DP05",9.0,"25 to 34 years","15.9%","0.3","14.8%","0.2","*"
"DP05",10.0,"35 to 44 years","17.5%","0.3","17.5%","0.2",
"DP05",11.0,"45 to 54 years","14.6%","0.3","14.6%","0.2",
"DP05",12.0,"55 to 59 years","5.8%","0.3","5.7%","0.2",
"DP05",13.0,"60 to 6
