)",77,"Population 3 years and over enrolled in school","146,109","+/-4,283","21,372","+/-3,130"
"535","German (032-045)",78,"Nursery school, preschool","5.5","+/-1.0","3.3","+/-2.1"
"535","German (032-045)",79,"Kindergarten","4.7","+/-0.8","6.4","+/-2.9"
"535","German (032-045)",80,"Elementary school (grades 1-8)","42.8","+/-1.9","38.6","+/-5.8"
"535","German (032-045)",81,"High school (grades 9-12)","23.1","+/-1.4","28.0","+/-4.4"
"535","German (032-045)",82,"College or graduate school","23.9","+/-1.7","23
