,  ,  ,  ,  ,  ,588000
2007 ,398999 ,VEGETABLES UNSPECIFIED ,9 ,Calaveras ,  ,  ,  ,  ,  ,200000
2007 ,398999 ,VEGETABLES UNSPECIFIED ,11 ,Colusa ,110 ,  ,  ,  ,  ,3323000
2007 ,398999 ,VEGETABLES UNSPECIFIED ,13 ,Contra Costa ,1450 ,  ,  ,  ,  ,4996000
2007 ,398999 ,VEGETABLES UNSPECIFIED ,15 ,Del Norte ,  ,  ,  ,  ,  ,50000
2007 ,398999 ,VEGETABLES UNSPECIFIED ,23 ,Humboldt ,  ,  ,  ,  ,  ,900000
2007 ,398999 ,VEGETABLES UNSPECIFIED ,31 ,Kings ,6846 ,  ,  ,  ,  ,42762000
2007 ,398999 ,VEGETABLES UN
