.48,(DDC)
1909,100,5 WSW GRAY,HODGEMAN,KS,38.12,-99.71,(DDC)
1915,75,ALEXANDER,RUSH,KS,38.47,-99.55,(DDC)
1918,100,HALSTEAD,HARVEY,KS,38,-97.51,QUARTER SIZE HAIL. (ICT)
1925,75,3 E DEERFIELD,VERNON,MO,37.84,-94.45,DIME HAIL REPORTED BY LAW ENFORCEMENT (SGF)
1930,75,3 SW HOLLIS,HARMON,OK,34.66,-99.95,(OUN)
1930,75,1 SW SYRACUSE,MORGAN,MO,38.66,-92.89,(SGF)
1935,100,4 W LIEBENTHAL,RUSH,KS,38.65,-99.39,(DDC)
1940,75,1 W CHEYENNE,ROGER MILLS,OK,35.61,-99.69,(OUN)
1945,100,HOLLIS,HARMON,OK,34.69,-99.92,REPORTED 
