","4.2%","0.6","2.1%","0.5","*"
"DP03",24.0,"Worked at home","3.3%","0.3","4.2%","0.3","*"
"DP03",24.3,,,,,,
"DP03",25.0,"Mean travel time to work (minutes)","33.6","**","32.1","**","*"
"DP03",25.3,,,,,,
"DP03",25.5,"OCCUPATION",,,,,
"DP03",26.0,"Civilian employed population 16 years and over","345,327","4,805","340,212","4,572",
"DP03",27.0,"Management, professional, and related occupations","32.4%","0.9","38.3%","1.0","*"
"DP03",28.0,"Service occupations","16.7%","0.8","14.8%","0.8","*"
"DP03",29.0,"Sales
