49,347"
.Connell city,Washington,"3,029","2,994","2,970","2,967","2,956"
.Kahlotus city,Washington,225,222,215,214,214
.Mesa city,Washington,435,430,425,425,425
.Pasco city,Washington,"35,420","33,886","32,970","32,787","32,066"
.Balance of Franklin County,Washington,"13,636","13,270","13,002","12,954","13,686"
Garfield County,Washington,"2,327","2,350","2,392","2,397","2,397"
.Pomeroy city,Washington,"1,473","1,487","1,514","1,517","1,517"
.Balance of Garfield County,Washington,854,863,878,880,880
Grant Co
