ATUS IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS",,,,
"C17010",.,"Universe:  Families",,,,
"C17010",1.000,"Total:","25,446","+/-1,627","23,819","27,073"
"C17010",2.000,"Income in the past 12 months below poverty level:","2,664","+/-851","1,813","3,515"
"C17010",3.000,"Married-couple family:","788","+/-462","326","1,250"
"C17010",4.000,"With related children under 18 years","698","+/-448","250","1,146"
"C17010",5.000,"Other family:","1,876","+/-765","1,111"
