%","1.6",
"DP03",87.0,"Median family income (dollars)","49,812","2,732","49,906","4,860",
"DP03",88.0,"Mean family income (dollars)","69,434","7,823","67,586","4,673",
"DP03",88.3,,,,,,
"DP03",89.0,"Per capita income (dollars)","25,979","2,006","25,598","1,573",
"DP03",89.3,,,,,,
"DP03",90.0,"Nonfamily households","23,395","1,089","23,832","1,447",
"DP03",91.0,"Median nonfamily income (dollars)","27,260","2,105","28,955","2,055",
"DP03",92.0,"Mean nonfamily income (dollars)","35,613","1,940","41,288","3,345
