,            "",            "",            "",            "",            "",            "",            "",
  "18",        -10550,        -11998,        -13016,        -14549,        -16926,        -20549,        -25915,        -25209,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "19",        -10172,        -11515,        -12431,        -13996,        -16246,        -19631,        -24783,        -24133,
    "",          
