WAY 67 AND ROUTE JJ (LSX)
1400,100,OAKVILLE,ST. LOUIS,MO,38.44,-90.32,(LSX)
1400,100,EDWARDSVILLE,MADISON,IL,38.8,-89.96,(LSX)
1407,88,5 S PINEVILLE,MCDONALD,MO,36.52,-94.38,NICKEL SIZE HAIL REPORTED. TIME ESTIMATED (SGF)
1411,75,WATERLOO,MONROE,IL,38.33,-90.16,(LSX)
1420,100,EDWARDSVILLE,MADISON,IL,38.8,-89.96,NICKEL TO QUARTER SIZE HAIL COVERED THE GROUND (LSX)
1429,100,RED BUD,RANDOLPH,IL,38.21,-90,(LSX)
1435,100,POWELL,MCDONALD,MO,36.62,-94.18,DIME TO QUARTER SIZE HAIL REPORTED. (SGF)
1456,75,PURDY,BARR
