
Clifton Heights borough,Pennsylvania,"6,626","6,638","6,671","6,691","6,740","6,773","6,779","6,779"
Clintonville borough,Pennsylvania,503,507,514,518,523,527,528,528
Clymer borough,Pennsylvania,"1,467","1,480","1,497","1,503","1,518","1,541","1,547","1,547"
Coal Center borough,Pennsylvania,130,131,132,133,135,134,134,134
Coaldale borough,Pennsylvania,141,141,142,143,144,146,146,146
Coaldale borough,Pennsylvania,"2,170","2,191","2,209","2,235","2,258","2,289","2,295","2,295"
Coalmont borough,Pennsyl
