 12-17 years,"1,096 ",741 ,28 ,45 ,11 ,135 ,8 ,91 ,5 ,32 
.Without own children 6-17 years,"2,616 ","1,127 ",64 ,64 ,10 ,425 ,16 ,309 ,11 ,589 
.With own children 6-17 years,"1,760 ","1,172 ",54 ,74 ,15 ,252 ,26 ,109 ,7 ,51 
"COUPLES W/OWN CHILDREN, SPECIFIC AGES",,,,,,,,,,
.No own children under 18,"2,193 ",875 ,49 ,56 ,4 ,307 ,16 ,288 ,11 ,585 
.Children in two or more age groups,"1,192 ",752 ,35 ,47 ,13 ,219 ,18 ,65 ,5 ,38 
.Couples with children 12-17 only,403 ,276 ,13 ,18 ,3 ,43 ,1 ,37 ,2 ,11 
.Couples
