       31,928","  19.1%","        29,478","  18.2%","- 0.9%","+/-4.3%","no"
"        4","     104","$1,000 to $1,499","         9,462","   5.7%","         9,543","   5.9%","   0.2%","+/-2.3%","no"
"        4","     105","$1,500 or more","         4,705","   2.8%","         1,041","   0.6%","- 2.2%","+/-1.0%","yes"
"        4","     106","No cash rent","         7,266","(NA)","         6,385","(NA)","(NA)","(NA)","(NA)"
"        4","     107","Median (in 2001 inflation-adjusted dollars)","           586"
