OVERED GROUND AND DAMAGED TOMATO PLANTS. (CHS)
2145,75,MANNING,CLARENDON,SC,33.69,-80.22,(CAE)
2145,75,CLINTON,VAN BUREN,AR,35.58,-92.45,(LZK)
2145,125,KITTERY POINT,YORK,ME,43.08,-70.7,(GYX)
2147,88,MANCHESTER,CLAY,KY,37.15,-83.77,NICKEL SIZED HAIL FELL FOR OVER 5 MINUTES IN DOWNTOWN MANCHESTER. (JKL)
2150,75,3 N GRUNDY,BUCHANAN,VA,37.32,-82.1,(RLX)
2200,75,13 NE GRENVILLE,UNION,NM,36.73,-103.45,(ABQ)
2200,75,LONDON,LAUREL,KY,37.13,-84.08,(JKL)
2200,100,5 NW IRVINE,ESTILL,KY,37.75,-84.03,(JKL)
2205,75,ALRE
