8 ","15,550 ","15,602 ","15,650 ","15,919 ","15,904 ","16,037 ","16,144 ","16,311 ","16,231 ","16,388 ","16,365 "
Pike,Illinois,"17,577 ","17,551 ","17,459 ","17,421 ","17,412 ","17,149 ","17,209 ","17,253 ","17,594 ","17,590 ","17,490 ","17,384 "
Pope,Illinois,"4,373 ","4,356 ","4,404 ","4,316 ","4,376 ","4,384 ","4,421 ","4,407 ","4,391 ","4,370 ","4,366 ","4,413 "
Pulaski,Illinois,"7,523 ","7,519 ","7,463 ","7,489 ","7,422 ","7,419 ","7,482 ","7,421 ","7,334 ","7,426 ","7,406 ","7,348 "
Putnam,Illinois,"
