HE TOWN OF RUSSELL REPORTED BY TOWN HIGHWAY GARAGE (BTV)
2302,UNK,1 SE FLUSHING,GENESEE,MI,43.05,-83.83,A THREE-INCH DIAMETER TREE DOWNED ON POWER LINES NEAR FLUSHING AND MORRISH ROADS. (DTX)
2305,UNK,HADLEY,SARATOGA,NY,43.32,-73.85,100 TO 120 TREES DOWN ALONG COUNTY ROUTE 4 AND STEWART BRIDGE ROAD (ALY)
2315,60,3 S CLIO,GENESEE,MI,43.13,-83.74,REPORTED AT THE INTERSECTION OF CLIO AND FRANCES ROADS. (DTX)
2320,UNK,3 WSW MOUNT MORRIS,GENESEE,MI,43.1,-83.75,A TREE LIMB DOWNED ON POWER LINES NEAR THE INTERSECT
