1953,5,10,1953-05-10,05:30:00,3,KS,20,8,1,0,0,2,0,37.9,-95.4,0,0,0.5,200,1,1,1,1,0,0,0
148,1953,5,10,1953-05-10,06:00:00,3,NE,31,7,1,0,0,3,0,40.18,-95.93,40.05,-95.87,9.7,10,1,1,1,147,0,0,0
149,1953,5,10,1953-05-10,12:10:00,3,AR,5,8,2,0,0,0,0,35.27,-93.17,35.28,-93.13,2.3,200,1,1,1,115,0,0,0
150,1953,5,10,1953-05-10,13:30:00,3,NE,31,8,0,0,0,3,0,40.63,-95.87,0,0,0.1,33,1,1,1,131,0,0,0
151,1953,5,10,1953-05-10,14:00:00,3,MO,29,4,1,0,0,4,0,37.55,-91.92,0,0,0.2,10,1,1,1,215,0,0,0
152,1953,5,10,1953-05-10,15:15:
