,630","38,664","38,989","38,924","38,706","38,311","38,187","38,098","38,098"
.80 to 84 years,"28,791","28,816","28,291","27,766","27,205","26,592","26,000","25,792","25,792"
.85 years and over,"27,012","26,271","25,864","25,263","24,722","24,214","23,579","23,316","23,316"
,,,,,,,,,
.Under 18 years,"280,994","285,170","289,112","292,440","295,375","298,158","301,251","301,238","301,238"
.Under 5 years,"70,245","70,333","70,043","69,821","69,610","70,075","70,668","70,726","70,726"
.5 to 13 years,"136
