1342|PM2.5|20|Good|No|
12/27/02|12/28/02||EST|1|F|Y|Conway|NH|43.9794|-71.1342|PM2.5|20|Good|No|
12/27/02|12/27/02||CST|0|F|Y|Corpus Christi|TX|27.8000|-97.3840|OZONE|50|Good|No|Ozone Action Day Forecasts issued from April through October.
12/27/02|12/28/02||CST|1|F|Y|Corpus Christi|TX|27.8000|-97.3840|OZONE|50|Good|No|Ozone Action Day Forecasts issued from April through October.
12/25/02|12/27/02||CST|2|F|Y|Dallas-Fort Worth|TX|32.7670|-96.7830|PM2.5||Good|No|
12/27/02|12/27/02||EST|0|F|Y|Danbury|CT|41.401
