r Pacific Islander","N","N","N","N","N"
"DP05",64.0,"Some other race","2.3%","0.7","1.8%","0.9",
"DP05",64.3,,,,,,
"DP05",64.5,"HISPANIC OR LATINO AND RACE",,,,,
"DP05",65.0,"Total population","110,129","4,595","110,664","4,729",
"DP05",66.0,"Hispanic or Latino (of any race)","9.1%","1.9","6.8%","1.3",
"DP05",67.0,"Mexican","2.5%","1.6","3.8%","1.4",
"DP05",68.0,"Puerto Rican","3.8%","1.2","1.1%","0.5","*"
"DP05",69.0,"Cuban","0.1%","0.1","0.7%","0.3","*"
"DP05",70.0,"Other Hispanic or Latino","2.7%","0.8",
