"+/-1,143","2,219","4,505"
"C14003",4.000,"5 to 9 years","39,667","+/-3,619","36,048","43,286"
"C14003",5.000,"10 to 14 years","38,743","+/-3,150","35,593","41,893"
"C14003",6.000,"15 to 17 years","26,952","+/-2,350","24,602","29,302"
"C14003",7.000,"18 and 19 years","11,208","+/-1,711","9,497","12,919"
"C14003",8.000,"20 to 24 years","11,674","+/-1,876","9,798","13,550"
"C14003",9.000,"25 to 34 years","8,508","+/-1,624","6,884","10,132"
"C14003",10.000,"35 years and over","6,732","+/-1,260","5,472","7,992"
