or 4 years","1.7%","1.7","0.0%","2.7",
"DP02",48.0,"5 or more years","24.8%","10.1","9.6%","4.7",
"DP02",48.3,,,,,,
"DP02",48.5,"Characteristics of grandparents responsible for own grandchildren under 18 years",,,,,
"DP02",49.0,"Who are female","47.2","**","79.6","**","*"
"DP02",50.0,"Who are married","62.1","**","51.9","**",
"DP02",50.3,,,,,,
"DP02",50.5,"SCHOOL ENROLLMENT",,,,,
"DP02",51.0,"Population 3 years and over enrolled in school","40,231","1,432","35,382","1,068","*"
"DP02",52.0,"Nursery school, p
