0","Native",206,"Educational services, and health care and social assistance","22.8","+/-1.3","22.7","+/-1.2"
"600","Native",207,"Arts, entertainment, and recreation, and accommodation and food services","11.9","+/-0.9","11.2","+/-1.0"
"600","Native",208,"Other services (except public administration)","4.9","+/-0.6","4.8","+/-0.7"
"600","Native",209,"Public administration","5.9","+/-0.6","6.6","+/-0.7"
"600","Native",210,"Private wage and salary workers","75.1","+/-1.2","74.7","+/-1.2"
"600","Native",211,"G
