     -1337,
  "52",           549,         -1677,          -844,         -4020,         -3702,         -3654,         -7438,         -6920,
  "53",           382,         -2491,         -1450,          3454,          -997,           794,         -1434,          1801,
  "54",          -349,          1304,         -5150,         -5175,          5526,          1887,          2575,         -1646,
    "",            "",            "",            "",            "",            "",            "",            "",
