44,999","14,151","+/-2,312","11,839","16,463"
"B19001B",10.000,"$45,000 to $49,999","12,266","+/-2,127","10,139","14,393"
"B19001B",11.000,"$50,000 to $59,999","22,873","+/-2,480","20,393","25,353"
"B19001B",12.000,"$60,000 to $74,999","29,130","+/-2,675","26,455","31,805"
"B19001B",13.000,"$75,000 to $99,999","32,215","+/-3,032","29,183","35,247"
"B19001B",14.000,"$100,000 to $124,999","20,211","+/-2,488","17,723","22,699"
"B19001B",15.000,"$125,000 to $149,999","11,338","+/-1,923","9,415","13,261"
"B19001
