","9,342 ","9,127 ","9,166 ","9,091 ","8,902 ","8,778 ","8,643 ","8,559 "
Lawrence,Arkansas,"17,455 ","17,430 ","17,619 ","17,501 ","17,554 ","17,651 ","17,794 ","17,802 ","17,924 ","17,811 ","18,003 ","17,774 "
Lee,Arkansas,"13,053 ","12,982 ","12,908 ","12,804 ","13,024 ","12,856 ","12,680 ","12,459 ","12,511 ","12,658 ","12,719 ","12,580 "
Lincoln,Arkansas,"13,690 ","13,721 ","13,833 ","13,916 ","13,916 ","14,037 ","14,152 ","14,291 ","14,419 ","14,383 ","14,474 ","14,492 "
Little River,Arkansas,"13,966 
