ELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME",,,,,
"DP04",106.0,"Owner-occupied units","51,539","1,561","51,475","1,514",
"DP04",107.0,"Housing unit with a mortgage","31,946","1,623","30,486","1,403",
"DP04",108.0,"Less than 20.0 percent","19.5%","1.8","19.9%","1.5",
"DP04",109.0,"20.0 to 24.9 percent","8.3%","1.0","6.6%","0.9",
"DP04",110.0,"25.0 to 29.9 percent","7.8%","1.2","9.4%","1.4",
"DP04",111.0,"30.0 to 34.9 percent","5.9%","1.3","4.7%","0.8",
"DP04",112.0,"35.0 percent or more",
