123","0","191"
"B17001D",29.000,"65 to 74 years","0","+/-292","0","292"
"B17001D",30.000,"75 years and over","194","+/-191","3","385"
"B17001D",31.000,"Income in the past 12 months at or above poverty level:","24,757","+/-3,513","21,244","28,270"
"B17001D",32.000,"Male:","11,445","+/-1,851","9,594","13,296"
"B17001D",33.000,"Under 5 years","859","+/-426","433","1,285"
"B17001D",34.000,"5 years","313","+/-276","37","589"
"B17001D",35.000,"6 to 11 years","772","+/-367","405","1,139"
"B17001D",36.000,"12 to 14
