no"
"        1","      88"," "," "," "," "," "," "," "," "
"        1","      88","HOUSING OCCUPANCY"," "," "," "," "," "," "," "
"        1","      88","     Total housing units","       866,095","   100%","       878,448","   100%","        12,353","*****","- -"
"        1","      89","Occupied housing units","       775,070","  89.5%","       784,063","  89.3%","- 0.2%","+/-1.7%","no"
"        1","      90","Vacant housing units","        91,025","  10.5%","        94,385","  10.7%","   0.2%","+/-1.
