to $39,999","11,954","+/-1,785","10,169","13,739"
"B19001H",9.000,"$40,000 to $44,999","13,185","+/-1,761","11,424","14,946"
"B19001H",10.000,"$45,000 to $49,999","9,268","+/-1,458","7,810","10,726"
"B19001H",11.000,"$50,000 to $59,999","19,071","+/-2,200","16,871","21,271"
"B19001H",12.000,"$60,000 to $74,999","19,958","+/-1,976","17,982","21,934"
"B19001H",13.000,"$75,000 to $99,999","19,806","+/-2,305","17,501","22,111"
"B19001H",14.000,"$100,000 to $124,999","8,386","+/-1,404","6,982","9,790"
"B19001H",
