","86,760","+/-4,126","82,634","90,886"
"B16004",37.000,"Speak English ""very well""","57,365","+/-3,947","53,418","61,312"
"B16004",38.000,"Speak English ""well""","21,953","+/-2,923","19,030","24,876"
"B16004",39.000,"Speak English ""not well""","7,025","+/-1,671","5,354","8,696"
"B16004",40.000,"Speak English ""not at all""","417","+/-324","93","741"
"B16004",41.000,"Speak other languages:","6,237","+/-2,543","3,694","8,780"
"B16004",42.000,"Speak English ""very well""","4,598","+/-1,806","2,792","6,404"
