 1","      19","21 years and over","       920,874","  74.9%","       924,343","  75.2%","   0.3%","+/-0.3%","no"
"        1","      20","62 years and over","       241,002","  19.6%","       237,877","  19.3%","- 0.3%","+/-0.5%","no"
"        1","      21","65 years and over","       209,843","  17.1%","       208,898","  17.0%","- 0.1%","+/-0.2%","no"
"        1","      22","     Male","        83,784","  39.9%","        85,211","  40.8%","   0.9%","+/-1.0%","no"
"        1","      23","     Female","
