ee or higher","21.6","+/-1.4","25.2","+/-3.5"
"529","English (015, 022)",101,"Women 15 to 50 years","190,951","+/-2,956","24,829","+/-3,103"
"529","English (015, 022)",102,"Women 15 to 50 years who had a birth in the past 12 months","11,203","+/-2,227","679","+/-358"
"529","English (015, 022)",103,"Unmarried women 15 to 50 years who had a birth in the past 12 months","5,050","+/-1,689","N","N"
"529","English (015, 022)",104,"As a percent of all women with a birth in the past 12 months","45.1","+/-10.7","N",
