",48.000,"Not in labor force","N","N","N","N"
"B23002G",49.000,"20 to 24 years:","N","N","N","N"
"B23002G",50.000,"In labor force:","N","N","N","N"
"B23002G",51.000,"In Armed Forces","N","N","N","N"
"B23002G",52.000,"Civilian:","N","N","N","N"
"B23002G",53.000,"Employed","N","N","N","N"
"B23002G",54.000,"Unemployed","N","N","N","N"
"B23002G",55.000,"Not in labor force","N","N","N","N"
"B23002G",56.000,"25 to 54 years:","N","N","N","N"
"B23002G",57.000,"In labor force:","N","N","N","N"
"B23002G",58.000,"In A
