5,209 ","15,297 ","15,518 ","15,741 ","15,757 "
Sharp,Arkansas,"14,109 ","14,128 ","14,447 ","14,963 ","15,355 ","15,726 ","16,053 ","16,358 ","16,528 ","16,747 ","16,878 ","17,119 "
Stone,Arkansas,"9,775 ","9,831 ","10,021 ","10,180 ","10,476 ","10,718 ","10,904 ","10,964 ","11,109 ","11,256 ","11,391 ","11,499 "
Union,Arkansas,"46,719 ","46,785 ","46,649 ","46,776 ","46,680 ","46,497 ","46,532 ","46,271 ","45,878 ","45,908 ","45,706 ","45,629 "
Van Buren,Arkansas,"14,008 ","14,057 ","14,326 ","14,306 ","1
