B03001",16.000,"South American:","N","N","N","N"
"B03001",17.000,"Argentinean","N","N","N","N"
"B03001",18.000,"Bolivian","N","N","N","N"
"B03001",19.000,"Chilean","N","N","N","N"
"B03001",20.000,"Colombian","N","N","N","N"
"B03001",21.000,"Ecuadorian","N","N","N","N"
"B03001",22.000,"Paraguayan","N","N","N","N"
"B03001",23.000,"Peruvian","N","N","N","N"
"B03001",24.000,"Uruguayan","N","N","N","N"
"B03001",25.000,"Venezuelan","N","N","N","N"
"B03001",26.000,"Other South American","N","N","N","N"
"B03001",27
