     -18217,          3284,        -10500,        -18613,         13272,         -5882,          3784,
  "39",        -11830,        -18998,          4578,         -5291,         -8031,         -3086,         -9761,         -6807,
  "40",           133,           320,             7,             5,           116,             5,            19,           371,
  "41",         -1169,         -3685,         -1057,           895,           908,         -1915,         -1013,         -1988,
    "",            ""
